ARRESTTIME,COUNCIL_DISTRICT
2016-12-13T09:39:00,5
2016-12-30T19:44:00,1
2016-12-31T01:36:00,9
2016-12-31T02:32:00,6
2016-12-31T05:05:00,4
2016-10-26T11:45:00,
2017-01-02T00:22:00,4
2016-11-10T08:25:00,4
2016-12-30T20:09:00,6
2016-11-07T16:20:00,5
2016-11-07T02:03:00,3
2017-01-02T01:32:00,8
2017-01-02T02:38:00,3
2017-01-01T02:05:00,2
2017-01-01T01:44:00,6
2017-01-01T00:47:00,3
2017-01-01T02:12:00,2
2016-11-16T18:05:00,3
2016-11-15T19:28:00,8
2016-11-16T12:15:00,3
2016-11-15T09:00:00,
2016-11-15T12:18:00,
2016-10-16T18:00:00,1
2016-10-16T08:00:00,9
2016-10-17T13:45:00,6
2016-09-18T10:40:00,3
2017-01-01T02:36:00,8
2016-09-14T20:31:00,9
2016-09-13T22:53:00,9
2016-08-31T05:37:00,3
2016-10-28T13:30:00,2
2017-01-01T04:15:00,6
2016-09-16T12:43:00,6
2017-01-03T03:50:00,2
2016-09-13T16:35:00,4
2017-01-03T16:28:00,4
2017-01-03T16:28:00,4
2016-10-28T01:16:00,2
2016-11-17T16:31:00,6
2016-11-17T01:40:00,4
2016-11-17T16:10:00,7
2016-11-17T20:30:00,9
2016-11-18T16:50:00,2
2016-11-18T09:08:00,9
2016-11-01T02:55:00,9
2017-01-03T16:28:00,4
2017-01-11T13:56:00,7
2017-01-05T11:18:00,7
2016-09-13T23:15:00,1
2016-04-24T17:28:00,5
2016-09-13T12:00:00,4
2016-09-11T00:17:00,3
2016-09-14T18:41:00,9
2017-01-08T17:35:00,3
2017-01-07T02:33:00,4
2016-12-26T03:10:00,1
2016-12-24T18:42:00,1
2016-12-24T19:45:00,1
2016-12-24T20:38:00,6
2017-01-10T11:15:00,1
2017-01-03T16:54:00,6
2017-01-03T15:40:00,7
2017-01-03T18:15:00,2
2017-01-01T00:28:00,3
2017-01-07T17:15:00,4
2017-01-06T13:20:00,
2017-01-07T02:58:00,9
2017-01-12T18:40:00,1
2016-12-14T20:00:00,5
2017-01-03T19:30:00,6
2016-12-20T14:00:00,9
2017-01-01T01:35:00,3
2017-01-07T13:07:00,1
2017-01-03T22:55:00,5
2017-01-04T22:04:00,9
2017-01-18T15:00:00,7
2017-01-18T15:00:00,7
2017-01-05T10:50:00,4
2016-09-17T01:40:00,3
2016-11-02T13:30:00,7
2016-11-16T11:54:00,3
2016-11-07T12:40:00,6
2016-11-07T21:10:00,1
2016-11-14T13:00:00,6
2017-01-02T01:45:00,8
2016-12-12T11:40:00,6
2016-09-18T12:27:00,1
2016-09-17T06:27:00,3
2016-11-08T14:00:00,4
2016-11-09T10:00:00,6
2016-11-14T14:05:00,9
2016-11-16T12:11:00,4
2017-01-17T11:37:00,2
2017-01-16T13:10:00,6
2017-01-18T12:30:00,1
2017-01-16T02:58:00,3
2016-09-18T19:00:00,1
2016-11-11T22:54:00,4
2016-11-17T12:21:00,9
2017-01-17T11:30:00,4
2017-01-18T15:00:00,1
2017-01-16T04:54:00,4
2017-01-18T16:55:00,7
2017-01-05T01:10:00,4
2017-01-05T02:20:00,6
2016-11-16T14:03:00,3
2016-11-04T02:40:00,9
2016-11-04T11:36:00,2
2016-11-18T12:49:00,2
2016-11-02T02:18:00,2
2016-11-02T05:15:00,
2016-11-02T17:04:00,1
2017-01-07T03:50:00,
2016-09-18T20:00:00,
2016-09-18T14:50:00,8
2016-11-13T09:30:00,2
2016-11-18T16:19:00,7
2016-11-20T12:00:00,9
2016-11-20T15:26:00,7
2017-01-06T11:10:00,1
2017-01-05T13:40:00,3
2017-01-08T18:59:00,9
2017-01-05T13:02:00,9
2017-01-07T07:55:00,6
2016-11-02T18:37:00,6
2016-09-14T19:00:00,4
2016-09-14T22:26:00,6
2016-09-15T11:43:00,6
2016-09-14T22:26:00,6
2016-09-15T01:50:00,6
2016-09-06T22:27:00,6
